permutation,null_sr,null_dsr,null_mdd,null_dmdd
0,0.8202014660609006,-0.09161000906618055,-0.45646975197390416,-0.014669769143900946
1,0.9132115063147133,0.0014000311876321003,-0.4218685348663447,0.019931447963658533
2,0.860537793602769,-0.05127368152431211,-0.42272972444104373,0.019070258388959482
3,0.8910568066487602,-0.02075466847832097,-0.42609623467618574,0.015703748153817476
4,0.8370224863913454,-0.0747889887357358,-0.4227297244410436,0.019070258388959593
5,0.9413852396887495,0.02957376456166838,-0.4452962090034094,-0.0034962261734061695
6,0.8982001636964938,-0.013611311430587358,-0.44046574558660734,0.001334237243395875
7,0.9231750510647184,0.01136357593763726,-0.42272972444104373,0.019070258388959482
8,0.8316024953392015,-0.08020897978787966,-0.4395754147074862,0.0022245681225170344
9,0.870217407925465,-0.04159406720161618,-0.4222718373649933,0.019528145465009916
10,1.0030941481767321,0.09128267304965099,-0.4354972108778705,0.006302771952132691
11,0.8723382645213896,-0.03947321060569153,-0.43796851835817263,0.0038314644718305813
12,1.0087234753248493,0.09691200019776813,-0.43413469725084675,0.007665285579156467
13,1.0592130760510026,0.1474016009239214,-0.36502286359337555,0.07677711923662767
14,0.8865121560251898,-0.025299319101891315,-0.44398914246881094,-0.002189159638807725
15,0.837311247752651,-0.07450022737443018,-0.44354004797242175,-0.0017400651424185343
16,0.8571126327769142,-0.054698842350166976,-0.45060998801499474,-0.008810005184991532
17,0.8090583966339591,-0.1027530784931221,-0.42153404308127607,0.020265939748727146
18,0.9170676704943722,0.00525619536729105,-0.4428769029220385,-0.001076920092035305
19,0.9108757297215776,-0.000935745405503563,-0.45445479542612444,-0.012654812596121223
20,0.8744095977309948,-0.03740187739608636,-0.436107826188495,0.005692156641508239
21,0.8584707734793551,-0.053340701647726085,-0.41939174713391025,0.02240823569609296
22,0.8722770029522753,-0.03953447217480588,-0.4418206737260968,-2.0690896093578104e-05
23,0.8113394614815732,-0.10047201364550795,-0.4379469740501767,0.003853008779826528
24,0.8301611596374394,-0.08165031548964174,-0.41915344101835705,0.02264654181164616
25,0.9808454891275106,0.06903401400042941,-0.41734234608535736,0.02445763674464585
26,0.892324149718814,-0.019487325408267142,-0.43087554042882226,0.010924442401180956
27,0.9286826069823859,0.016871131855304755,-0.42272972444104395,0.01907025838895926
28,0.941899482230961,0.03008800710387982,-0.42272972444104373,0.019070258388959482
29,0.8057098270057277,-0.10610164812135348,-0.44417532667124093,-0.0023753438412377204
30,0.8823369968557179,-0.02947447827136329,-0.42272972444104373,0.019070258388959482
31,1.0228486743365288,0.11103719920944766,-0.4306216129749054,0.011178369855097792
32,0.8945134557917571,-0.017298019335324044,-0.44492829168546555,-0.003128308855462336
33,0.9589097623937656,0.04709828726668441,-0.4193917471339099,0.022408235696093293
34,0.8494417359800915,-0.06236973914698962,-0.44776876368841567,-0.005968780858412459
35,0.9178896185243379,0.006078143397256763,-0.4530687099045654,-0.011268727074562168
36,0.8675511574055746,-0.044260317721506515,-0.451422836593363,-0.009622853763359807
37,0.8625080474419503,-0.04930342768513085,-0.41316570013375864,0.028634282696244573
38,0.7863712499912475,-0.12544022513583364,-0.41167453283526345,0.03012544999473976
39,0.8952545725891533,-0.016556902537927853,-0.3931451927456404,0.0486547900843628
40,0.8599620619382686,-0.05184941318881253,-0.4384185503281063,0.0033814325018969305
41,0.8671245676925532,-0.04468690743452797,-0.4227297244410436,0.019070258388959593
42,0.933534863758292,0.021723388631210816,-0.3845311242143544,0.05726885861564879
43,0.8516225587735279,-0.06018891635355328,-0.42272972444104373,0.019070258388959482
44,0.8137312791867496,-0.09808019594033157,-0.44028590808797363,0.0015140747420295808
45,0.9871043095864366,0.07529283445935542,-0.433028674501744,0.00877130832825923
46,0.8824690791308515,-0.029342395996229675,-0.41595305932918347,0.02584692350081974
47,0.8295259990675808,-0.08228547605950032,-0.4426102376884027,-0.0008102548583994729
48,0.9044472490029513,-0.007364226124129902,-0.43876580708346913,0.0030341757465340846
49,0.9365921979885751,0.02478072286149391,-0.42272972444104373,0.019070258388959482
50,0.8634143885431433,-0.04839708658393782,-0.4450263658586908,-0.003226383028687607
51,0.8490066542415936,-0.06280482088548756,-0.4501867774779831,-0.008386794647979867
52,0.8549712023601289,-0.05684027276695225,-0.43957980776313377,0.0022201750668694453
53,0.8150077316121749,-0.09680374351490628,-0.42750832665434224,0.014291656175660972
54,0.969584118618626,0.05777264349154487,-0.4227297244410436,0.019070258388959593
55,0.982310402332692,0.0704989272056108,-0.40375089913927853,0.03804908369072468
56,0.878495920161359,-0.03331555496572214,-0.4349663263442758,0.006833656485727424
57,0.8516568588293294,-0.06015461629775176,-0.42272972444104384,0.01907025838895937
58,0.9235344859949461,0.01172301086786498,-0.4020561367712471,0.03974384605875614
59,0.8617763909441367,-0.050035084182944445,-0.4388456281272608,0.002954354702742412
60,0.9025415504650869,-0.009269924661994278,-0.44087408074536993,0.0009259020846332788
61,0.7821403549901267,-0.12967112013695448,-0.42272972444104373,0.019070258388959482
62,0.874634841399013,-0.03717663372806812,-0.42272972444104384,0.01907025838895937
63,0.8935211693459549,-0.018290305781126226,-0.4238083750095164,0.01799160782048681
64,0.9247045556807758,0.012893080553694647,-0.44943851866846996,-0.007638535838466742
65,0.8636630062641937,-0.048148468862887484,-0.42272972444104395,0.01907025838895926
66,0.858190597072317,-0.05362087805476412,-0.43762392297170305,0.004176059858300163
67,0.8984468283577861,-0.013364646769295052,-0.42072177319765836,0.021078209632344858
68,0.9119192851654886,0.00010781003840742986,-0.4338090478950246,0.0079909349349786
69,0.8237112306745871,-0.08810024445249409,-0.45142862375566384,-0.009628640925660625
70,0.8939418453353465,-0.017869629791734676,-0.4650365756997593,-0.0232365928697561
71,0.8991414646466097,-0.01267001048047145,-0.4551925179664631,-0.013392535136459882
72,0.9422769778301783,0.030465502703097114,-0.4247315201529973,0.017068462677005902
73,0.8221301899151148,-0.08968128521196639,-0.4341469277519697,0.007653055078033488
74,0.8854341181882958,-0.0263773569387854,-0.4227297244410436,0.019070258388959593
75,0.890354853173481,-0.021456621953600208,-0.4793134558036004,-0.037513472973597195
76,0.8241293422613286,-0.08768213286575255,-0.44880364939923234,-0.007003666569229128
77,0.8616930576466812,-0.05011841748039991,-0.44058577979054925,0.001214203039453965
78,0.9648680311696003,0.05305655604251913,-0.4245296351786395,0.017270347651363704
79,0.9071629467015366,-0.004648528425544529,-0.4227297244410436,0.019070258388959593
80,0.8473959923619206,-0.06441548276516051,-0.41999850727138843,0.02180147555861478
81,0.8596898072194941,-0.0521216679075871,-0.4381333148396426,0.003666667990360639
82,0.896982921773689,-0.014828553353392171,-0.4614855727725149,-0.019685589942511683
83,0.9056295730711114,-0.006181902055969801,-0.4327441561534502,0.009055826676553025
84,0.8916521745596105,-0.020159300567470617,-0.42695909274135113,0.014840890088652081
85,0.9178089165895714,0.0059974414624902606,-0.4227297244410436,0.019070258388959593
86,0.8898663792382835,-0.021945095888797672,-0.42351285095176594,0.018287131878237273
87,0.8128198578389475,-0.09899161728813366,-0.42272972444104384,0.01907025838895937
88,0.8555745728908764,-0.05623690223620481,-0.42272972444104384,0.01907025838895937
89,0.9461579140863371,0.03434643895925593,-0.4227297244410436,0.019070258388959593
90,0.9211543447898832,0.009342869662802067,-0.42272972444104373,0.019070258388959482
91,0.9115033482045218,-0.0003081269225593264,-0.413056688147174,0.028743294682829212
92,0.7260831630670755,-0.18572831206000562,-0.43992212512993,0.0018778577000732044
93,0.9516930971652308,0.0398816220381496,-0.4325846264922888,0.00921535633771442
94,0.8752334351484415,-0.03657803997863962,-0.42272972444104373,0.019070258388959482
95,0.9059932488746977,-0.005818226252383485,-0.4414926586816825,0.0003073241483206868
96,0.8889106371713396,-0.022900837955741604,-0.4434144093015947,-0.0016144264715914902
97,0.86172354074184,-0.05008793438524117,-0.44014826297830245,0.0016517198517007614
98,0.8206376511561133,-0.09117382397096785,-0.4234345285336337,0.018365454296369488
99,0.8558356126771929,-0.05597586244988828,-0.4408374253381101,0.0009625574918931123
100,0.9930152822704331,0.08120380714335196,-0.44579021516365835,-0.0039902323336551415
101,0.8790401841581489,-0.032771290968932276,-0.4227297244410435,0.019070258388959704
102,0.9894873449692264,0.07767586984214525,-0.45054506510302517,-0.008745082273021954
103,0.8402677301998727,-0.0715437449272085,-0.4227000820365622,0.019099900793441038
104,0.8976064419506146,-0.014205033176466597,-0.46978965989927723,-0.02798967706927402
105,0.9239330597918897,0.012121584664808505,-0.42272972444104384,0.01907025838895937
106,0.8089100791748266,-0.10290139595225456,-0.44179982801121553,1.5481878767875656e-07
107,0.9081027984007864,-0.003708676726294713,-0.39989032078219233,0.04190966204781088
108,0.7818134842774184,-0.1299979908496628,-0.44124821150105775,0.0005517713289454607
109,0.8187554362437967,-0.09305603888328451,-0.44550083216676883,-0.0037008493367656214
110,0.7991232304778599,-0.11268824464922123,-0.4535043953941621,-0.011704412564158884
111,0.8813425167040225,-0.030468958423058634,-0.4232356766908014,0.01856430613920179
112,0.8784133972894534,-0.033398077837627715,-0.4241630819181468,0.017636900911856435
113,0.9080729635955869,-0.003738511531494293,-0.4276786289597868,0.014121353870216402
114,0.9389596424334565,0.02714816730637537,-0.42272972444104373,0.019070258388959482
115,0.8948829257856562,-0.01692854934142496,-0.4417997582057631,2.2462424009717097e-07
116,0.914756989803132,0.0029455146760508644,-0.44495747270451214,-0.003157489874508923
117,0.8536947266739923,-0.058116748453088896,-0.43432476547502274,0.007475217354980468
118,0.9247341148069937,0.012922639679912584,-0.4409799603999436,0.0008200224300596304
119,0.86530281456557,-0.04650866056151115,-0.4480990900631534,-0.006299107233150192
120,0.8509136866568757,-0.06089778847020544,-0.42272972444104373,0.019070258388959482
121,0.9467256233610069,0.03491414823392569,-0.43824401956318004,0.00355596326682317
122,0.9462184823741782,0.034407007247097,-0.4475723833474582,-0.005772400517454979
123,0.8602692482278288,-0.051542226899252364,-0.4596603383462732,-0.017860355516269966
124,0.8191692770198019,-0.09264219810727925,-0.44425422687636684,-0.0024542440463636295
125,0.8832965755108891,-0.028514899616192024,-0.4110704045587238,0.030729578271279423
126,0.7957439452752485,-0.11606752985183266,-0.42725718025624937,0.014542802573753844
127,0.860478447344825,-0.051333027782256124,-0.4384734658686251,0.00332651696137809
128,0.923865551669788,0.012054076542706849,-0.45732901562793893,-0.015529032797935716
129,0.9206309126305063,0.008819437503425176,-0.42272972444104384,0.01907025838895937
130,0.903745264435698,-0.008066210691383136,-0.43556866254942006,0.0062313202805831525
131,0.969821778931968,0.05801030380488681,-0.38055731741593013,0.06124266541407308
132,0.9692793159929814,0.05746784086590029,-0.3697283887165683,0.07207159411343489
133,0.8483139127678225,-0.06349756235925863,-0.42272972444104373,0.019070258388959482
134,0.9524781130896234,0.04066663796254222,-0.44050863867747303,0.0012913441525301828
135,0.8639018665898461,-0.04790960853723503,-0.4220423641961709,0.019757618633832297
136,0.8691646050566583,-0.04264687007042289,-0.4384501083602925,0.0033498744697106897
137,0.8387624830305791,-0.07304899209650206,-0.42345082708241566,0.018349155747587553
138,0.9436115072297186,0.03180003210263749,-0.4450705713236489,-0.0032705884936456986
139,0.9514825595682692,0.039671084441188054,-0.3781589486843284,0.06364103414567479
140,0.8789596740930268,-0.032851801034054384,-0.4467345010826649,-0.004934518252661668
141,0.814874776287757,-0.09693669883932421,-0.4433206338204674,-0.0015206509904641674
142,0.8716271055550525,-0.040184369572028644,-0.4287852797174506,0.013014703112552595
143,1.071335344496457,0.1595238693693759,-0.3678829015161792,0.07391708131382402
144,0.8698470654709859,-0.04196440965609527,-0.4360807375969933,0.005719245233009929
145,0.8722274862355169,-0.039583988891564226,-0.429321307177853,0.012478675652150217
146,0.9504114532061129,0.038599978079031705,-0.4438595039050697,-0.0020595210750664616
147,0.9002041170289509,-0.011607358098130294,-0.4240218670780125,0.01777811575199073
148,0.8273785905344793,-0.0844328845926019,-0.44789223854867366,-0.006092255718670447
149,0.9578017736749065,0.045990298547825326,-0.42272972444104384,0.01907025838895937
150,0.9105065175932094,-0.00130495753387172,-0.4345653873555829,0.007234595474420291
151,0.8947535408613152,-0.01705793426576596,-0.42272972444104373,0.019070258388959482
152,0.9796265303504589,0.06781505522337772,-0.4246851663375075,0.017114816492495688
153,0.9935118627025377,0.0817003875754565,-0.42272972444104373,0.019070258388959482
154,0.8775122235796105,-0.03429925154747071,-0.42272972444104384,0.01907025838895937
155,0.9296451506137069,0.017833675486625733,-0.4198973281919748,0.02190265463802843
156,0.8346353954829219,-0.07717607964415929,-0.4341671974255257,0.007632785404477538
157,0.8691650013339323,-0.0426464737931489,-0.4391133231467518,0.0026866596832514356
158,0.8094150666446337,-0.10239640848244747,-0.4364702746103444,0.005329708219658835
159,0.9285686428900741,0.016757167762992964,-0.40078075897686405,0.041019223853139164
160,0.8974164414775035,-0.014395033649577615,-0.42272972444104373,0.019070258388959482
161,0.9975363171548866,0.08572484202780539,-0.3842773229136003,0.05752265991640293
162,0.8360602884185795,-0.07575118670850167,-0.4415255438329372,0.0002744389970660288
163,0.88342614815929,-0.02838532696779117,-0.4227297244410436,0.019070258388959593
164,0.898995125097602,-0.012816350029479118,-0.42272972444104384,0.01907025838895937
165,0.9457281401896773,0.03391666506259616,-0.4246722346101258,0.017127748219877392
166,0.8539067247399356,-0.0579047503871456,-0.42272972444104384,0.01907025838895937
167,1.0536881507630202,0.1418766756359391,-0.422832474361714,0.018967508468289207
168,0.9407902832457093,0.028978808118628185,-0.41609266976147896,0.02570731306852425
169,0.8697356283888283,-0.04207584673825282,-0.42272972444104373,0.019070258388959482
170,0.85553535437456,-0.0562761207525212,-0.43296601232077336,0.00883397050922985
171,0.8416021282613522,-0.070209346865729,-0.42272972444104384,0.01907025838895937
172,0.8739879884111666,-0.03782348671591451,-0.4417300178783029,6.996495170030759e-05
173,0.831417689256285,-0.08039378587079615,-0.4154909712407826,0.02630901158922061
174,0.9345290056375961,0.02271753051051495,-0.41495630160250097,0.026843681227502247
175,0.8510574162313227,-0.06075405889575847,-0.43393740805157355,0.007862574778429665
176,0.9011936147209471,-0.010617860406134105,-0.44015267335296526,0.0016473094770379504
177,0.8529264883832454,-0.0588849867438358,-0.4227297244410435,0.019070258388959704
178,0.8656085600811398,-0.04620291504594132,-0.4440857053855003,-0.002285722555497083
179,0.9149995791771341,0.0031881040500529867,-0.4643953148507487,-0.022595332020745484
180,0.9084762147332638,-0.003335260393817374,-0.42410912259961575,0.017690860230387462
181,0.9907542263466795,0.07894275121959837,-0.4090617655782053,0.03273821725179793
182,0.9999360578141976,0.08812458268711643,-0.4084450461912592,0.033354936638744004
183,0.8782259963512812,-0.03358547877579998,-0.4389839990164969,0.0028159838135063398
184,1.0134250347462468,0.10161355961916563,-0.44019730871235707,0.0016026741176461412
185,0.888128597254316,-0.02368287787276513,-0.4234420011770035,0.018357981652999733
186,0.8305202242233106,-0.08129125090377054,-0.4422378849190005,-0.00043790208899729954
187,0.9828110536546337,0.07099957852755256,-0.42272972444104373,0.019070258388959482
188,0.9031593522980909,-0.008652122828990305,-0.44932498100043605,-0.0075249981704328395
189,0.7851894605743386,-0.12662201455274258,-0.4227297244410436,0.019070258388959593
190,0.9239843094594814,0.01217283433240024,-0.43853867011497283,0.0032613127150303844
191,0.8281337186715223,-0.08367775645555886,-0.44494174887905813,-0.003141766049054917
192,0.9137481733629436,0.0019366982358623996,-0.42272972444104384,0.01907025838895937
193,0.8517957238873876,-0.060015751239693604,-0.4227297244410435,0.019070258388959704
194,0.8797294928855697,-0.032081982241511486,-0.4456251570958225,-0.0038251742658192978
195,0.8913576173594798,-0.020453857767601336,-0.4433815631568284,-0.0015815803268252049
196,0.8535531658078498,-0.05825830931923137,-0.4302876518621679,0.011512330967835327
197,0.8808912066073186,-0.030920268519762595,-0.41794933606880513,0.02385064676119808
198,0.9596059792751734,0.047794504148092276,-0.42272972444104384,0.01907025838895937
199,0.8085980981201795,-0.1032133770069017,-0.44178756377877626,1.241905122695286e-05
200,0.8581863756305081,-0.053625099496573014,-0.44229293925045576,-0.0004929564204525505
201,1.046717971181164,0.1349064960540829,-0.36640896345857665,0.07539101937142656
202,0.7897757299286731,-0.1220357451984081,-0.4418331087087105,-3.312587870729633e-05
203,0.8599055730065143,-0.051905902120566894,-0.42272972444104384,0.01907025838895937
204,0.8281682994113074,-0.08364317571577373,-0.44163637077096796,0.00016361205903525633
205,0.8881342714854532,-0.023677203641627953,-0.45190194651187465,-0.01010196368187144
206,0.8214554644024189,-0.09035601072466226,-0.4476363078744142,-0.005836325044411006
207,0.8147533937757081,-0.09705808135137306,-0.42272972444104373,0.019070258388959482
208,0.8472356040572921,-0.06457587106978901,-0.4290788810077827,0.012721101822220526
209,0.9034737636291444,-0.008337711497936717,-0.43364970523264634,0.00815027759735687
210,0.8619454859194366,-0.04986598920764451,-0.4160106850266273,0.02578929780337591
211,0.9363298446736319,0.024518369546550733,-0.42400051061499233,0.01779947221501088
212,0.8947870622574985,-0.017024412869582672,-0.42914112883667044,0.012658853993332775
213,0.9337315288095327,0.021920053682451535,-0.4318998948293118,0.00990008800069142
214,0.9474848770142724,0.03567340188719126,-0.4187280533622857,0.023071929467717522
215,0.9691687529531078,0.05735727782602662,-0.42272972444104384,0.01907025838895937
216,0.8503329719908946,-0.061478503136186524,-0.42516586158710123,0.016634121242901978
217,0.9041058452222226,-0.007705629904858569,-0.44302634890680304,-0.001226366076799823
218,0.9139175742093869,0.0021060990823057457,-0.4227297244410436,0.019070258388959593
219,0.8591192030770339,-0.05269227205004723,-0.42272972444104373,0.019070258388959482
220,1.0436994922204574,0.13188801709337628,-0.4375693642771227,0.0042306185528805385
221,0.8898808178906461,-0.02193065723643506,-0.4439008845995922,-0.002100901769588992
222,0.8125947598512996,-0.09921671527578158,-0.4170745810987694,0.02472540173123383
223,0.8732292698545668,-0.038582205272514325,-0.4192776629419558,0.022522319888047426
224,0.9415793458435191,0.02976787071643794,-0.4436927137879494,-0.001892730957946176
225,0.7651384198981864,-0.14667305522889473,-0.4368991184121185,0.004900864417884732
226,0.8317349003475446,-0.08007657477953656,-0.42135038263504887,0.020449600194954343
227,0.9078818103536017,-0.0039296647734794465,-0.419929852126836,0.021870130703167234
228,0.9528731621636044,0.04106168703652324,-0.3966947827070306,0.04510520012297259
229,0.8465397073171073,-0.0652717678099739,-0.45087128997836634,-0.009071307148363128
230,0.8857703686408696,-0.026041106486211607,-0.42884352029237927,0.012956462537623947
231,0.8767891126778521,-0.03502236244922907,-0.4388227802764285,0.002977202553574698
232,0.9798118653572577,0.06800039023017657,-0.46610106691038233,-0.02430108408037912
233,0.8669545239933503,-0.044856951133730893,-0.4346964034773817,0.007103579352621514
234,0.9255518498718752,0.01374037474479406,-0.44071370330544124,0.0010862795245619727
235,0.8930763887084441,-0.01873508641863708,-0.44298047097385684,-0.0011804881438536308
236,0.8301914239522026,-0.08162005117487858,-0.4343015266961521,0.007498456133851139
237,0.8375503707811672,-0.07426110434591393,-0.4227297244410436,0.019070258388959593
238,0.8198255578973193,-0.0919859172297619,-0.4227297244410436,0.019070258388959593
239,0.9398253266337809,0.028013851506699772,-0.4371338636023999,0.004666119227603294
240,0.9385360086023183,0.026724533475237178,-0.42137331554850976,0.02042666728149345
241,0.8352093619038239,-0.07660211322325727,-0.446721310036176,-0.004921327206172776
242,0.8504169925764155,-0.06139448255066571,-0.44585063668770064,-0.004050653857697428
243,0.8824738675325007,-0.029337607594580484,-0.42272972444104384,0.01907025838895937
244,0.8163702455189233,-0.09544122960815782,-0.4476768274955535,-0.005876844665550274
245,0.9342464385030981,0.022434963376016914,-0.44964209831091595,-0.007842115480912737
246,0.80648392705704,-0.10532754807004119,-0.43144373566807603,0.010356247161927179
247,0.9614565897298517,0.049645114602770546,-0.44042417984983284,0.0013758029801703708
248,0.8422135650348236,-0.06959791009225758,-0.4348482924726149,0.006951690357388296
249,0.785920730484409,-0.12589074464267214,-0.44260412833175367,-0.0008041455017504529
