permutation,null_sr,null_dsr,null_mdd,null_dmdd
250,0.8879488388822434,-0.023862636244837754,-0.42208977832080663,0.019710204509196583
251,0.8287606759685787,-0.08305079915850244,-0.4902600989383077,-0.048460116108304474
252,0.8901819341190583,-0.021629541008022835,-0.43556591637720365,0.006234066452799558
253,0.8148363775568541,-0.09697509757022704,-0.46491483973880177,-0.023114856908798553
254,0.8726194977875752,-0.03919197733950597,-0.4632800394460609,-0.021480056616057674
255,0.8111301030274954,-0.10068137209958572,-0.4390054448139924,0.002794538016010817
256,0.8706854388886455,-0.04112603623843569,-0.4227297244410436,0.019070258388959593
257,0.9229622748984397,0.011150799771358577,-0.45334711017594886,-0.011547127345945651
258,0.9632299279770578,0.05141845284997659,-0.42272972444104373,0.019070258388959482
259,0.9156591510774533,0.0038476759503721647,-0.4227297244410436,0.019070258388959593
260,0.8620385704654044,-0.04977290466167672,-0.44956343541910215,-0.00776345258909894
261,0.9407112300646773,0.02889975493759611,-0.3964616303180042,0.045338352511999025
262,0.8651595437258655,-0.04665193140121571,-0.42272972444104406,0.01907025838895915
263,0.9260017671949016,0.01419029206782041,-0.3781589486843281,0.06364103414567512
264,0.8363270760137572,-0.07548439911332394,-0.4244018312595248,0.017398151570478415
265,0.9140806254247434,0.0022691502976622813,-0.423801652117724,0.017998330712279187
266,0.879985933055825,-0.03182554207125621,-0.42272972444104384,0.01907025838895937
267,0.8644755076586002,-0.04733596746848101,-0.43636089942360057,0.005439083406402645
268,0.8894761547227682,-0.022335320404312964,-0.44126153761860243,0.0005384452114007843
269,0.9280910255751349,0.016279550448053737,-0.43205661278631025,0.009743370043692967
270,1.0411594458189635,0.1293479706918823,-0.4417999828300041,-8.881784197001252e-16
271,0.8673531299528907,-0.04445834517419045,-0.44359468570124916,-0.0017947028712459456
272,0.8607888499961927,-0.05102262513088851,-0.4444879832711417,-0.002688000441138483
273,0.7870071296829162,-0.12480434544416497,-0.42704688904924826,0.014753093780754956
274,0.869148938727512,-0.042662536399569184,-0.42272972444104384,0.01907025838895937
275,0.844297842209141,-0.06751363291794021,-0.44106191340968526,0.000738069420317955
276,0.9162306844595404,0.004419209332459206,-0.42156184807485675,0.020238134755146464
277,0.8624928155799063,-0.04931865954717485,-0.42599202772856215,0.015807955101441062
278,0.8837161407574565,-0.028095334369624636,-0.4410058047705886,0.0007941780594146186
279,0.9161177347287938,0.004306259601712603,-0.4227112160352673,0.019088766794735923
280,0.8970568587405926,-0.014754616386488562,-0.42138107539218794,0.02041890743781527
281,0.8962519944110806,-0.015559480716000551,-0.4227297244410436,0.019070258388959593
282,0.7899050303181943,-0.1219064448088869,-0.42272972444104373,0.019070258388959482
283,0.9340215602192261,0.02221008509214495,-0.4247900232641595,0.017009959565843724
284,0.8398286707098692,-0.07198280441721194,-0.4230869743440766,0.018713008485926608
285,0.8335866353016479,-0.07822483982543327,-0.4272841416527712,0.014515841177232036
286,0.9947905696458061,0.08297909451872498,-0.4478653736747237,-0.006065390844720464
287,0.9372212816764909,0.02540980654940972,-0.42272972444104373,0.019070258388959482
288,0.8902355268581543,-0.021575948268926837,-0.442755951209302,-0.0009559683792987883
289,0.8785627353113447,-0.033248739815736505,-0.44090439634788425,0.0008955864821189596
290,0.9946940959241237,0.08288262079704256,-0.42272972444104373,0.019070258388959482
291,0.8477390659065267,-0.06407240922055446,-0.43801838401158966,0.0037815988184135563
292,0.8653893518772803,-0.046422123249800884,-0.4453539979620398,-0.00355401513203657
293,0.8817014802164139,-0.030109994910667237,-0.4453554376894253,-0.0035554548594221025
294,0.8542735589726024,-0.057537916154478785,-0.4294627430666147,0.012337239763388519
295,0.9845888757848688,0.0727774006577876,-0.3905995164874375,0.0512004663425657
296,0.933636349486312,0.02182487435923086,-0.4288912577857493,0.012908725044253888
297,0.8418631840415782,-0.06994829108550293,-0.4393873712727375,0.002412611557265687
298,0.7614903194401763,-0.15032115568690485,-0.4486750970738035,-0.006875114243800273
299,0.866379554635958,-0.04543192049112321,-0.42272972444104384,0.01907025838895937
300,0.8823808637382083,-0.029430611388872818,-0.4473403263304486,-0.0055403435004454105
301,0.9359466687861016,0.024135193659020393,-0.4105755779050211,0.03122440492498213
302,0.8734233499224568,-0.03838812520462431,-0.43362935533905667,0.008170627490946547
303,0.9351819714372537,0.023370496310172517,-0.42272972444104384,0.01907025838895937
304,0.9023271718591072,-0.009484303267974004,-0.44780906922129604,-0.006009086391292828
305,0.7730464256065029,-0.13876504952057822,-0.43866712431886845,0.0031328585111347618
306,0.83844608538046,-0.07336538974662121,-0.4290614447428702,0.012738538087132989
307,0.883646204615107,-0.02816527051197415,-0.4551587638460669,-0.013358781016063692
308,1.072704274807013,0.16089279967993186,-0.4134785147221246,0.02832146810787861
309,0.9500350680361029,0.038223592909021775,-0.3900961685760128,0.0517038142539904
310,0.9998644760907508,0.08805300096366964,-0.38332774840155415,0.058472234428449066
311,0.8529515338124425,-0.058859941314638675,-0.44764665070620513,-0.005846667876201916
312,1.0616591425290407,0.14984766740195954,-0.3723159920543848,0.0694839907756184
313,1.0382041741139747,0.12639269898689354,-0.40271842534557434,0.039081557484428875
314,0.8813208804511787,-0.030490594675902427,-0.4227297244410435,0.019070258388959704
315,0.9210424496662694,0.009230974539188197,-0.42272972444104373,0.019070258388959482
316,0.7959238878870816,-0.11588758723999959,-0.4389651435486388,0.0028348392813644097
317,0.8972174516066356,-0.014594023520445587,-0.42878505239608355,0.013014930433919658
318,0.8813064401549648,-0.03050503497211632,-0.4483231490513607,-0.0065231662213575126
319,0.9392191859063704,0.027407710779289274,-0.38619395580627425,0.055606027023728966
320,0.8970663476975455,-0.01474512742953571,-0.4227297244410436,0.019070258388959593
321,0.8847392324538089,-0.02707224267327224,-0.4418113392725892,-1.1356442585985782e-05
322,0.979638354052921,0.06782687892583983,-0.3993919401019109,0.04240804272809229
323,0.9052386016652938,-0.006572873461787365,-0.4227297244410435,0.019070258388959704
324,0.9520194077868465,0.0402079326597653,-0.42272972444104373,0.019070258388959482
325,0.9211397250644938,0.009328249937412658,-0.4253201739850835,0.01647980884491973
326,1.0758269096232942,0.16401543449621303,-0.3992271379129957,0.042572844917007524
327,0.8725253440308351,-0.03928613109624601,-0.42811034285869143,0.013689639971311784
328,0.8022508283629385,-0.10956064676414268,-0.45526179996646055,-0.013461817136457332
329,0.8000158603249796,-0.11179561480210154,-0.4427689365367182,-0.0009689537067150145
330,0.8619709694730271,-0.04984050565405407,-0.4806906523179605,-0.038890669487957275
331,0.84835870026047,-0.06345277486661116,-0.4337392285115427,0.008060754318460539
332,0.9489440976842655,0.0371326225571843,-0.413534603340317,0.028265379489686215
333,0.9341852760303527,0.022373800903271568,-0.4227297244410436,0.019070258388959593
334,0.8992976487839964,-0.012513826343084733,-0.44888373030229056,-0.0070837474722873495
335,0.8917390831189231,-0.020072392008158024,-0.42272972444104384,0.01907025838895937
336,0.8309488763727919,-0.08086259875428925,-0.4397009008016317,0.0020990820283715017
337,0.8730326972771416,-0.03877877784993955,-0.43762316032455983,0.004176822505443378
338,0.8539289735031891,-0.05788250162389208,-0.4340223180171836,0.007777664812819607
339,0.8256802754732131,-0.08613119965386806,-0.4352470413529871,0.006552941477016128
340,0.98674607488903,0.07493459976194883,-0.42272972444104395,0.01907025838895926
341,0.8594804131860586,-0.05233106194102255,-0.4199298521268362,0.021870130703167012
342,0.922391909089041,0.010580433961959845,-0.4464840655598825,-0.004684082729879302
343,0.9026152686617112,-0.009196206465370005,-0.4341719055725476,0.007628077257455623
344,0.970570041508091,0.05875856638100985,-0.4313323553424404,0.010467627487562803
345,0.9596866528054461,0.04787517767836491,-0.43931225288476816,0.002487729945235051
346,0.9310602877851683,0.01924881265808709,-0.42272972444104373,0.019070258388959482
347,0.8873917840418439,-0.024419691085237227,-0.45095512675296234,-0.00915514392295913
348,0.9305184045418765,0.018706929414795348,-0.4191897378218862,0.022610245008117036
349,0.926398185709889,0.014586710582807805,-0.4227297244410436,0.019070258388959593
350,0.9308480048291926,0.01903652970211145,-0.37946558783961515,0.062334394990388065
351,0.9361552054504527,0.02434373032337156,-0.42272972444104373,0.019070258388959482
352,0.8045121008074739,-0.10729937431960723,-0.430325834742431,0.011474148087572189
353,0.8525274983871447,-0.05928397673993646,-0.4237232190901966,0.0180767637398066
354,0.9082469873681666,-0.003564487758914603,-0.39536620870278705,0.046433774127216165
355,0.835051139488618,-0.07676033563846318,-0.4699213490616184,-0.028121366231615208
356,1.0381064684828054,0.12629499335572425,-0.4164182112403262,0.025381771589677027
357,0.8621604562063929,-0.04965101892068824,-0.4148489547204972,0.026951028109506003
358,0.9623437833822858,0.050532308255204605,-0.4068061040780332,0.03499387875197002
359,0.9907394589764265,0.0789279838493453,-0.43795032037980597,0.0038496624501972443
360,0.8469856638274663,-0.06482581129961484,-0.44609157416601686,-0.004291591336013645
361,0.8849564374753791,-0.02685503765170205,-0.37054127638638257,0.07125870644362065
362,0.985480727411075,0.07366925228399379,-0.42323567669080175,0.01856430613920146
363,1.1057905034047397,0.19397902827765856,-0.36746399494498894,0.07433598788501428
364,0.8579350729056293,-0.05387640222145185,-0.4227297244410436,0.019070258388959593
365,0.8585805104484984,-0.05323096467858279,-0.42272972444104395,0.01907025838895926
366,0.8164971087682057,-0.09531436635887547,-0.4227297244410434,0.019070258388959815
367,0.929857687219209,0.018046212092127867,-0.42272972444104373,0.019070258388959482
368,0.8909757562208321,-0.020835718906249023,-0.4441038876888984,-0.0023039048588952005
369,0.8332650459752048,-0.07854642915187637,-0.4457551457467439,-0.003955162916740695
370,0.9811897548241196,0.06937827969703847,-0.44068121930481263,0.0011187635251905803
371,0.8740541368841064,-0.03775733824297478,-0.42272972444104373,0.019070258388959482
372,0.8944331595977282,-0.017378315529352983,-0.4332825308486544,0.00851745198134879
373,1.0430511205534454,0.13123964542636424,-0.36922035483513294,0.07257962799487028
374,0.817457697553238,-0.09435377757384311,-0.44179998283000377,-5.551115123125783e-16
375,0.8513912160822945,-0.06042025904478665,-0.42272972444104373,0.019070258388959482
376,0.9141033311249658,0.0022918559978846176,-0.4227297244410435,0.019070258388959704
377,0.807210403234053,-0.10460107189302814,-0.4588780026289986,-0.01707801979899537
378,0.9337712251552434,0.021959750028162195,-0.4324021105253285,0.009397872304674704
379,0.9221461705153734,0.010334695388292237,-0.42238693410673567,0.019413048723267545
380,0.8814711156832636,-0.03034035944381752,-0.4309953454802321,0.010804637349771107
381,0.8698695179119897,-0.04194195721509142,-0.42783574132433366,0.01396424150566955
382,0.8434034276481489,-0.06840804747893225,-0.4226085465933469,0.019191436236656312
383,0.8682317724594931,-0.04357970266758804,-0.4227297244410436,0.019070258388959593
384,0.9299015705312194,0.018090095404138196,-0.4355475459647715,0.006252436865231692
385,0.8054283480245504,-0.10638312710253073,-0.40512983714381867,0.03667014568618454
386,0.9065378999043936,-0.005273575222687565,-0.4115310608907372,0.030268921939266002
387,0.9228088783683858,0.010997403241304604,-0.40588193310173426,0.03591804972826895
388,0.8496368714163651,-0.06217460371071604,-0.44374834631426874,-0.001948363484265525
389,0.8728122967158799,-0.03899917841120126,-0.3846341008758116,0.05716588195419159
390,0.836301962922226,-0.07550951220485513,-0.44750561333515226,-0.005705630505149051
391,1.0004644580507043,0.08865298292362311,-0.42460923112510174,0.017190751704901475
392,0.9124743641529256,0.0006628890258444375,-0.44133902555846016,0.0004609572715430499
393,0.8951423555836086,-0.01666911954347261,-0.4452493852888202,-0.0034494024588169747
394,0.9281603341990662,0.016348859071985022,-0.42272972444104384,0.01907025838895937
395,0.8331863951640743,-0.07862507996300683,-0.4855848525030111,-0.043784869673007876
396,0.8509303040392052,-0.06088117108787594,-0.42272972444104373,0.019070258388959482
397,0.9020022034393569,-0.009809271687724275,-0.43300838343157855,0.008791599398424665
398,1.0124453247916216,0.10063384966454048,-0.4415439967153808,0.0002559861146224085
399,0.8868062245264259,-0.025005250600655282,-0.43911477891486683,0.0026852039151363805
400,0.8984938945077583,-0.013317580619322866,-0.4361835588859573,0.005616423944045934
401,0.8498822552232056,-0.061929219903875565,-0.42272972444104384,0.01907025838895937
402,0.8281580191103419,-0.08365345601673924,-0.42350904069636486,0.018290942133638355
403,0.9743081055525225,0.06249663042544129,-0.386143552609465,0.05565643022053823
404,0.8828203946704267,-0.02899108045665444,-0.4227297244410436,0.019070258388959593
405,0.9157388339546326,0.003927358827551464,-0.40912269514849964,0.032677287681503575
406,0.857088424556101,-0.05472305057098015,-0.44605293966152026,-0.004252956831517052
407,0.9101148821579806,-0.0016965929691005188,-0.39476110562865274,0.04703887720135047
408,0.9587121585306756,0.046900683403594434,-0.4418355136613348,-3.553083133156498e-05
409,0.9763082094478922,0.06449673432081104,-0.4020967189936522,0.03970326383635103
410,0.8727020689764277,-0.0391094061506535,-0.42272972444104406,0.01907025838895915
411,0.9566614237796575,0.0448499486525763,-0.4227297244410436,0.019070258388959593
412,0.8660403756653225,-0.04577109946175861,-0.4128834918620725,0.028916490967930697
413,0.915478565457057,0.0036670903299758084,-0.4191897378218866,0.022610245008116592
414,0.9195355418120837,0.007724066685002584,-0.44055576437913135,0.001244218450871859
415,0.8125058061027858,-0.09930566902429538,-0.4363784834560659,0.005421499373937322
416,0.9884937505631415,0.07668227543606032,-0.4275023021113342,0.014297680718668992
417,0.8948904158804054,-0.01692105924667575,-0.3827789135489118,0.05902106928109141
418,1.0083365438175704,0.09652506869048927,-0.37853427367279235,0.06326570915721086
419,0.8174609582296313,-0.09435051689744989,-0.441799982830004,-7.771561172376096e-16
420,0.94220178930905,0.030390314181968803,-0.42272972444104384,0.01907025838895937
421,1.0380553474256473,0.12624387229856615,-0.4324223318056891,0.009377651024314093
422,0.9110368349249286,-0.0007746402021525656,-0.4227297244410436,0.019070258388959593
423,0.8938228042368047,-0.017988670890276448,-0.4438940248618386,-0.002094042031835386
424,0.8858145331750509,-0.025996941952030284,-0.4301490964865552,0.01165088634344802
425,0.8865657827545519,-0.02524569237252927,-0.43113041918392925,0.010669563646073965
426,0.841793934112366,-0.07001754101471513,-0.44104773691498034,0.0007522459150228755
427,0.9679153190088037,0.056103843881722515,-0.4401887076117519,0.001611275218251329
428,1.0181144119952708,0.10630293686818959,-0.404167574847783,0.03763240798222023
429,0.9222825728041592,0.01047109767707799,-0.48254092168027474,-0.040740938850271524
430,0.8607563854502874,-0.05105508967679373,-0.47695651797326255,-0.03515653514325934
431,1.0235023003940549,0.11169082526697371,-0.3932228164477455,0.04857716638225773
432,0.862006436005212,-0.04980503912186918,-0.43258567341788445,0.00921430941211876
433,0.7213540698896675,-0.1904574052374136,-0.42815132715491444,0.013648655675088772
434,0.8465695913908806,-0.06524188373620055,-0.4249538722031214,0.016846110626881794
435,0.8580408388455592,-0.05377063628152201,-0.42272972444104384,0.01907025838895937
436,0.8798524938757172,-0.03195898125136398,-0.41663082641393834,0.025169156416064875
437,0.8606354948695466,-0.05117598025753456,-0.4227297244410436,0.019070258388959593
438,0.9871012276143948,0.07528975248731362,-0.43013003237118164,0.011669950458821576
439,0.9265326875018343,0.014721212374753101,-0.43948077044508493,0.002319212384918279
440,0.9073962197950682,-0.004415255332012924,-0.4227297244410436,0.019070258388959593
441,0.9784982294564712,0.06668675432939009,-0.36802388526374075,0.07377609756626247
442,0.8011432784157744,-0.11066819671130679,-0.4260910768119457,0.015708906018057522
443,0.9426889164557835,0.030877441328702293,-0.41077491890716444,0.03102506392283877
444,0.9452910101555912,0.03347953502851009,-0.4370646095066658,0.0047353733233374
445,0.9047382482338225,-0.007073226893258622,-0.42272972444104384,0.01907025838895937
446,0.9056295601006228,-0.006181915026458373,-0.42272972444104373,0.019070258388959482
447,0.9290286344927139,0.017217159365632728,-0.42272972444104373,0.019070258388959482
448,0.9473381380637176,0.03552666293663642,-0.42272972444104384,0.01907025838895937
449,0.8402327653176676,-0.07157870980941361,-0.4424973974177633,-0.0006974145877600701
450,0.9043232816362681,-0.007488193490813089,-0.44064789731982756,0.0011520855101756489
451,0.9487958014735182,0.036984326346437,-0.4227297244410436,0.019070258388959593
452,0.9511288000904147,0.03931732496333351,-0.4481077853222749,-0.006307802492271697
453,0.9362589791552547,0.024447504028173528,-0.4171260801641098,0.02467390266589342
454,0.9461916188708864,0.03438014374380527,-0.4472196867149243,-0.005419703884921079
455,0.8291544081199529,-0.08265706700712827,-0.43581189920507857,0.005988083624924645
456,0.9459672891013311,0.03415581397424994,-0.4186760272516007,0.023123955578402522
457,0.888968442089959,-0.022843033037122207,-0.41936864901711635,0.022431333812886867
458,1.0190480799039303,0.10723660477684915,-0.4579970815408201,-0.01619709871081687
459,0.8903931863286945,-0.021418288798386698,-0.439890254029922,0.001909728800081223
460,0.8855958222418752,-0.026215652885205998,-0.4600731687185332,-0.018273185888529997
461,1.0741059771790142,0.16229450205193308,-0.3892058095944524,0.05259417323555082
462,0.9799813299936909,0.06816985486660976,-0.41562352393592084,0.026176458894082377
463,0.8713782630608031,-0.040433212066278035,-0.43552505518353035,0.006274927646472861
464,0.9634070414088985,0.051595566281817384,-0.4227297244410436,0.019070258388959593
465,0.9030425837470761,-0.008768891380005028,-0.4307223491895086,0.011077633640494633
466,0.8979480280914377,-0.013863447035643461,-0.43029483195910345,0.01150515087089976
467,0.8527768679322225,-0.059034607194858646,-0.42272972444104373,0.019070258388959482
468,0.9322643286175383,0.020452853490457112,-0.42819470151032746,0.013605281319675755
469,0.8844379664399761,-0.027373508687105086,-0.4295055935471881,0.012294389282815121
470,0.9578497478296343,0.04603827270255312,-0.42272972444104373,0.019070258388959482
471,1.0589308178569905,0.14711934272990934,-0.37910519065389436,0.06269479217610885
472,0.8139223748843633,-0.09788910024271791,-0.42272972444104373,0.019070258388959482
473,0.923899759932807,0.01208828480572588,-0.43868749756344594,0.0031124852665572744
474,1.0382466993574233,0.12643522423034215,-0.41617456935993336,0.025625413470069858
475,0.8606204516434757,-0.05119102348360549,-0.4296818174424646,0.012118165387538626
476,0.8224018759505685,-0.0894095991765127,-0.43211502097321197,0.009684961856791241
477,0.998082870907768,0.08627139578068688,-0.4236667830476363,0.018133199782366938
478,0.8415308402061243,-0.07028063492095682,-0.4417999828300041,-8.881784197001252e-16
479,0.9031066277186826,-0.008704847408398608,-0.42272972444104395,0.01907025838895926
480,0.9565266756885729,0.0447152005614917,-0.38034340019361224,0.06145658263639098
481,0.8085671809621655,-0.10324429416491565,-0.42980276048694765,0.011997222343055558
482,0.9023223309013412,-0.009489144225739987,-0.42272972444104373,0.019070258388959482
483,0.9016580059360162,-0.010153469191064968,-0.43020345585172337,0.011596526978279842
484,0.8564801107447676,-0.055331364382313564,-0.42272972444104384,0.01907025838895937
485,1.0185680443900889,0.1067565692630077,-0.4043534467867197,0.03744653604328352
486,0.827630022356852,-0.08418145277022915,-0.4323390607991646,0.009460922030838592
487,0.863761598088167,-0.04804987703891417,-0.42272972444104384,0.01907025838895937
488,1.0963184417074194,0.18450696658033827,-0.4164742693655673,0.025325713464435906
489,0.9487729225064319,0.0369614473793507,-0.42272972444104384,0.01907025838895937
490,0.8955972698321554,-0.016214205294925788,-0.4362368920499252,0.005563090780077995
491,0.8318728400779916,-0.0799386350490896,-0.43946058007462074,0.0023394027553824692
492,0.9269260141743358,0.015114539047254683,-0.42272972444104384,0.01907025838895937
493,0.8409867949529258,-0.07082468017415533,-0.41495630160250097,0.026843681227502247
494,0.9531780120844994,0.04136653695741821,-0.41116102310377967,0.030638959726223547
495,1.0214741446723667,0.10966266954528558,-0.4354512111394009,0.006348771690602328
496,0.8415783593844641,-0.07023311574261704,-0.4227297244410436,0.019070258388959593
497,0.915133485818912,0.0033220106918308012,-0.42272972444104373,0.019070258388959482
498,0.9357411372686588,0.023929662141577657,-0.4226167481392259,0.019183234690777318
499,0.9014185164498154,-0.010392958677265751,-0.4423931489849514,-0.0005931661549481992
